state,date,M1,M2,M3,M4,V1,V2,V3,V4,D1,D2,D3,TR1,TR2,H1,H2,T1,T1a,T1b,T1c,T0,I1,E1,E1a,R1,Xa,Xb,cityname,abert20,abert21,primeira_aula,IEAD,mask,vent,dist,tran,higi,test,imun,aead,ISRAP
MT,15apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,16apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,17apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,18apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,19apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,20apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,21apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,22apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,23apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,24apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,25apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,26apr2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,0,0,0,0,0,0,0,55.555557,462.96298
MT,27apr2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,50,25,25,0,50,75,0,55.555557,3587.9629
MT,28apr2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,50,25,25,0,50,75,0,55.555557,3587.9629
MT,29apr2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.55555558,50,25,25,0,50,75,0,55.555557,3587.9629
MT,30apr2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,01may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,02may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,03may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,04may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,05may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,06may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,07may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,08may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,09may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,10may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,11may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,12may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,13may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,14may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,15may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,16may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,17may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,18may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,19may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,20may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,21may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,22may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,23may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,24may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,25may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,26may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,27may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,0,44.444447,3495.3704
MT,28may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,50,44.444447,4328.7036
MT,29may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,50,44.444447,4328.7036
MT,30may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,50,44.444447,4328.7036
MT,31may2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,50,44.444447,4328.7036
MT,01jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,50,44.444447,4328.7036
MT,02jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,50,44.444447,4328.7036
MT,03jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,04jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,05jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,06jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,07jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,08jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,09jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,10jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,11jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,12jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,13jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,14jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,15jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,16jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,17jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,18jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,19jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,20jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,21jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,22jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,23jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,24jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,25jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,26jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,27jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,28jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,29jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,30jun2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,01jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,02jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,03jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,04jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,05jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,06jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,07jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,08jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,09jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,10jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,11jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,12jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,13jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,14jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,15jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,16jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,17jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,18jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,19jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,20jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,21jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,22jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,23jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,24jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,25jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,26jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,27jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,28jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,29jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,30jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,31jul2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,01aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,02aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,03aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,04aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,05aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,06aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,07aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,08aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,09aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,10aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,11aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,12aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,13aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,14aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,15aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,16aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,17aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,18aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,19aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,20aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,21aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,22aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,23aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,24aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
MT,25aug2021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,2,0,0,1,0,0,Cuiabá,0,0,0,.44444445,50,25,25,0,50,75,100,44.444447,5162.0371
