state,city,date,country,C1,C1_geo,C2a,C2a_geo,C2b,C2b_geo,C3,C3_geo,C4,C4_geo,C6,C6_geo,C9,C9_geo,SPDS_CGRTBRFED
RR,Boa Vista,07feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29feb2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,31mar2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30apr2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,31may2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30jun2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,31jul2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,31aug2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30sep2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,06oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,07oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,08oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,09oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,10oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,11oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,12oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,13oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,14oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,15oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,16oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,17oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,18oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,19oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,20oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,21oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,22oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,23oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,24oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,25oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,26oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,27oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,28oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,29oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,30oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,31oct2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,01nov2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,02nov2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,03nov2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,04nov2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RR,Boa Vista,05nov2020,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
