state,spatial_unit,date,C1,C1_geo,C2a,C2a_geo,C2b,C2b_geo,C3,C3_geo,C4,C4_geo,C6,C6_geo,C9,C9_geo,SPDS_CGRTBRFED
RO,Porto Velho,10feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29feb2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,31mar2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30apr2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,31may2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30jun2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,31jul2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,31aug2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30sep2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,31oct2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,09nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,10nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,11nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,12nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,13nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,14nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,15nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,16nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,17nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,18nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,19nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,20nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,21nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,22nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,23nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,24nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,25nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,26nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,27nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,28nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,29nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,30nov2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,01dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,02dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,03dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,04dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,05dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,06dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,07dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO,Porto Velho,08dec2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
